id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,description,directors,main_characters
777661,opposing view,0.0,0,released,1994-01-01,0,1,False,0,tt0422888,en,Opposing Views,talk show chicken egg debate eternal question came first,0.6,/3szyQwMJpGgVSdlukUVOHktuUwq.jpg,,animation,unknown,unknown,unknown,none,talk show chicken egg debate eternal question came first,john schnall,unknown
777660,bisikan cinta,0.0,0,released,1995-01-01,0,112,False,0,tt7197362,en,Bisikan Cinta,rich man turn poor find true love,0.6,/3eF7Z09iHeWtSS6dzJAIP1UPzUQ.jpg,,romance,unknown,unknown,unknown,none,rich man turn poor find true love,sahib selamat,"accapan, dion abu bakar, maria farida"
777657,the nudity,0.0,0,released,2021-07-24,0,80,False,0,tt13617896,ta,The Nudity,transwomen consider milk function important ritual also celebrate ritual life time unique festival milk function documentary describes ritual explore celebration tradition,0.6,/7itfEmKRX9EOLkgjdjTzTC2gyA9.jpg,,documentary,unknown,india,tamil,none,trans woman consider milk function important ritual documentary speaks milk function sex reassignment surgery sr trans woman,arunkumar senthil,sudha p.
777638,the bearer of memory,0.0,0,released,2021-10-23,0,14,False,0,tt27688079,lt,Prisiminimų nešėjai,every moment one memory memory sometimes go blind left becomes hazy,0.6,/zJlEVvg0WtabWy7vHC05eQOEJXG.jpg,,"documentary, animation",lithuanian academy of music and theatre,lithuania,unknown,short film,every moment one memory memory sometimes go blind left becomes hazy,migle krizinauskaite-bernotiene,"zita barsiene, karile bernotaite, lidija kinderiene"
777640,r ckkehr al toter,0.0,0,released,1974-03-10,0,93,False,0,tt0385999,de,Rückkehr als Toter,overview available,0.84,/1bmi5iiEDB3WEm8edq4NMGsHrKf.jpg,,crime,"defa, fernsehen der ddr",east germany,german,none,description available,ingrid sander,"petra hinze, heidemarie wenzel, dieter franke"
777641,memory,0.0,0,released,2020-01-01,0,6,False,0,tt13516372,tr,Anı,woman try remember forgotten memory going old photograph go deep memory get even confused past,0.6,/vFv0HEgeV8z9YSKI5KHOKMzMNBQ.jpg,,drama,unknown,unknown,turkish,none,woman try remember forgotten memory looking old photograph go deep memory get confused past,elif turan,"gilman kahyaoglu peremeci, meltem müge tunç, azra coskun"
777643,goldene zeiten feine leute,0.0,0,released,1977-04-08,0,165,False,0,tt1896751,de,Goldene Zeiten - Feine Leute,overview available,1.09,/pVFUcLTVyKpk5WWPjfszYtVtzjc.jpg,,comedy,"defa, fernsehen der ddr","east germany, germany",german,none,description available,unknown,"inge keller, heidemarie wenzel, otto mellies"
777646,grim,0.0,0,released,1991-01-01,0,7,False,0,tt0422362,en,Grim,day life grim reaper,0.6,/e7nqwNSlhJJZlVTjBC8gHdfMvax.jpg,,unknown,unknown,unknown,unknown,none,day life grim reaper,john schnall,unknown
777647,the girl in their summer dress and other story,0.0,0,released,1981-06-01,0,90,False,0,tt0208991,en,The Girls in Their Summer Dresses and Other Stories,three irwin shaw short story dramatized girl summer dress young married couple stop drink sunday morning manhattan conversation turn husband fidelity monument center conflict popular bartender following upscale irish bar manhattan owner determined introduce economical whiskey establishment barkeep objection man married french wife influential american husband french woman asked former lover former resistance fighter help escape country,0.6,/4xHeT6PHEnrmF5Yh6yAaX99Wk8k.jpg,,drama,unknown,unknown,unknown,"marriage crisis, married couple, marriage",three irwin shaw short story dramatized girl summer dress young married couple stop drink sunday morning manhattan conversation turn husband fidelity monument c,"john glenmeister, nick havinga","jeff bridges, carol kane, charles durning"
777650,diez d a millonaria,0.0,0,released,1934-01-01,0,0,False,0,tt0025049,es,Diez días millonaria,overview available,1.091,/3hDIu3QWaSW4D3Lg0pavKJEXRVL.jpg,,drama,diana exclusivas,spain,spanish,none,mannequin accused jewel robbery make travel switzerland meet adventure living high way,josé buchs,"pedro barreto, milagros leal, carmen de lucio"
777651,like father like son,0.0,0,released,1985-08-29,0,120,False,0,tt0378252,en,"Like Father, Like Son",two family different character swap life realize need healthy balance book smart street smart,1.378,/5tXspxuCXyHKvaNZ2YnOvE5lsmn.jpg,,comedy,viva films,philippines,tagalog,none,two boy different social status become bestfriends run away parent face numerous mishap challenge friendship,mike relon makiling,"niño muhlach, herbert bautista, nida blanca"
777280,jimmy s jungle,0.0,0,released,2020-12-18,0,100,False,0,tt4212984,en,Jimmy's Jungle,jimmy year old boy daydream world greatest animal trainer unfortunately loss father daydream take school personal life begin suffer mom sends live grandfather summer think thing gone bad worse discovers animal sanctuary next door baby white lion learns sanctuary bought evil corporation plan use animal testing formulates plan new found friend stop sale expose company really,0.936,/4M4rkJEcyf2sB4oDLbcY9o4HFqJ.jpg,,family,unknown,unknown,english,none,jimmy year old boy daydream world greatest animal trainer unfortunately loss father daydream take school personal life begin suffer mo,michael j. sarna,"andrew ableson, adrienne barbeau, veronika bonell"
777277,tafle,0.0,0,released,1975-01-29,0,0,False,0,tt7485498,cs,Štafle,overview available,0.654,,,"comedy, tv movie",československá televize praha,czechoslovakia,czech,none,married couple emil eva going party friend rube house preparation come head young son trap mum dad apartment pair stilt fallen accidentally bou,viktor dusil,"jirina bohdalová, vlastimil hasek, daniela kolárová"
777274,the lover,0.0,0,released,2017-05-20,0,10,False,0,tt7473018,pt,Os Enamorados,tarot chaos magick universal archetype collective unconscious act troubled stage set inside playwright mind struggling love relationship consequence reach physical world,0.6,/jnDWJNpOEeUA8tLNTSF9L4582wr.jpg,,horror,unknown,unknown,unknown,none,tarot chaos magick universal archetype collective unconscious act troubled stage set inside playwright mind struggling love relationship consequence reach physical world,claudio ellovitch,"bruna brito, elder fraga, roger matua"
776814,red fleeting rain,0.0,0,released,1980-08-02,0,65,False,0,tt0287307,ja,赤い通り雨,masaru freed juvenile detention center filled rage frustration rape woman yuki kazamatsuri wood meet older brother deliveryman tell story soon become good friend lead sexual relationship later find two men brother file police report older one accusing raping seems forget night wood,1.436,/4SehYdIVqln8QFxwAsOKBNEueok.jpg,,drama,nikkatsu corporation,japan,japanese,"softcore, pink film",description available,kôyû ohara,"yuki kazamatsuri, yôko azusa, eri anzai"
776820,waldo vieira vida e obra,0.0,0,released,1900-01-01,0,0,False,0,tt3540794,pt,"Waldo Vieira, Vida e Obra",overview available,0.6,,,documentary,unknown,unknown,unknown,none,documentary feature amazing story one prominent psychic world physician waldo vieira man created new science break boundary life death,kiria meurer,unknown
776823,vers l inde,0.0,0,released,2000-12-01,0,0,False,0,tt0376957,fr,Vers l'Inde,overview available,0.6,,,unknown,unknown,unknown,unknown,none,description available,lionel soukaz,unknown
776836,controversial history,0.0,0,released,2010-09-27,0,65,False,0,tt1785525,lv,Pretrunīgā vēsture,commemorating wwii event latvia year several controversial date arise remembrance date viewed differently latvian russian jew film search answer three main character representative nationality categorical opposing way thinking date celebrated honoured one side also symbol deep pain injustice another day country small latvia three completely differing historical interpretation,0.6,/7KxMYobni5bkdwuILYqrs4BbAgJ.jpg,,"documentary, history",film studio devini,latvia,russian,none,looking truth account memory three main character ww ii event diverge jew latvian russian,inara kolmane,unknown
776838,the three stooge th anniversary collector s edition,0.0,0,released,2002-11-05,0,0,False,0,tt0364701,en,The Three Stooges 75th Anniversary Collector's Edition,knucklehead rejoice th anniversary three stooge arrived join celebration immersing stooge side splitting slap stick featuring hilarious classic episode comedy caper bumbling threesome take along ride timeless classic fresh frantic stooge short film originally made collector edition set unprecedented gathering stooge material four classic episode eight cartoon classic collectable photo album screen saver rare video clip interview,0.6,/og4T1Ro3eUWEtBTTQp6649g1HIP.jpg,,"documentary, comedy",unknown,united states of america,english,none,description available,unknown,unknown
776840,tiger within,0.0,0,released,2020-12-18,0,99,False,0,tt8310674,en,Tiger Within,story featuring unlikely friendship homeless teen holocaust survivor sparking larger question fear forgiveness healing world peace starring multiple emmy award winning actor ed asner,0.6,/gHaUeJPnoAAEQPZxlD10gwGBKGB.jpg,,drama,unknown,unknown,english,none,story featuring unlikely friendship homeless teen holocaust survivor sparking larger question fear forgiveness healing world peace starring multiple emmy award winning actor ed asner,rafal zielinski,"edward asner, erica piccininni, luke eisner"
776788,au der jugendzeit,0.0,0,released,1921-11-08,0,0,False,0,tt0472997,de,Aus der Jugendzeit,overview available,0.6,,,unknown,vera-filmwerke,germany,unknown,woman director,description available,eva christa,"lotte gayen, martha hachmann-zipfer, ellida nagel"
776792,mabel und ihre freier,0.0,0,released,1922-01-01,0,0,False,0,tt0989676,de,Mabel und ihre Freier,overview available,0.6,,,unknown,unknown,germany,unknown,woman director,description available,eva christa,"eva christa, emil von dollen, alois pennarini"
776794,heinrich heines erste liebe,0.0,0,released,1922-02-01,0,0,False,0,tt0996621,de,Heinrich Heines erste Liebe,overview available,0.6,,,unknown,unknown,germany,unknown,woman director,description available,eva christa,"alois pennarini, margarete lanner, vera nordegg"
776798,one of many,0.0,0,released,1917-02-12,0,50,False,0,tt0008391,en,One of Many,home mr bryson two daughter happy except poverty prevents girl sending sick mother away mountain help support household shirley feel responsibility mother approaching death worry evident employed manicure shop frequented wealthy men meet wilfred templeton invite dine question dejected air tell mother illness templeton opportunity asks make bargain give money need return live apartment establish,0.6,/cWnSWbzO45pqrCdh4Yl54vq1zOk.jpg,,unknown,columbia pictures,united states of america,unknown,none,home mr bryson two daughter happy except poverty prevents girl sending sick mother away mountain help support household shirley feel respon,christy cabanne,"frances nelson, niles welch, mary mersch"
776802,die furcht vor dem weibe,0.0,0,released,1921-06-23,0,0,False,0,tt0457358,de,Die Furcht vor dem Weibe,overview available,0.6,,,unknown,unknown,germany,unknown,woman director,description available,hanna henning,"bernd aldor, wilhelm diegelmann, otto gebühr"
776803,sunshine periphery,0.0,0,released,1900-01-01,0,21,False,20,tt12127474,en,Sunshine Periphery,surrealist neo noir following jonny apathetic man face involuntary evaluation life awakening surrealist fever dream,0.6,/e7LF6ARZ9GIsPDRSTLfoEpa368F.jpg,you thought you knew yourself,thriller,humble film productions,unknown,unknown,"surrealism, neo-noir, dreamscape, california desert, sunshine periphery, burning piano",apathetic man face involuntary evaluation life awakening surrealist fever dream,eric j. liddle,"gabriel tauber, lary muller, matthew greenaway"
776805,not guilty,0.0,0,released,1921-01-01,0,70,False,0,tt0012510,en,Not Guilty,drama fugitive justice fugitive love,1.4,/q5RU5F9ED64GmUKM80sqWRQhjz6.jpg,see a wonderful drama of the love of two brother for one girl,mystery,whitman bennett productions,united states of america,unknown,none,paul ellison fall love elsa exchange identity twin arthur feel responsible brother downfall assumes guilt murder five year later elsa meet arthur b,sidney franklin,"sylvia breamer, richard dix, molly malone"
776807,all s fair in love,0.0,0,released,1921-09-01,0,50,False,0,tt0011919,en,All's Fair in Love,golfing natalie marshall meet fall love bobby cameron brief courtship married embark honeymoon vera young vamp design bobby present natalie bracelet accompanying note inscription arouse wife jealousy cause immediate break couple,0.6,/xiKK1qFg5q82JFetCDbeFS3GF74.jpg,,"comedy, romance",goldwyn pictures corporation,united states of america,unknown,none,golfing natalie marshall meet fall love bobby cameron brief courtship married embark honeymoon vera young vamp design bobby present nata,e. mason hopper,"may collins, richard dix, marcia manon"
776842,the cull scotland s deer dilemma,0.0,0,released,1900-01-01,0,58,False,0,tt13017698,en,The Cull - Scotland's Deer Dilemma,red deer scotland massive impact landscape highland result deer culled year across scotland debate rage size nature purpose cull,0.6,/u0tnzY4FSf793AEJM6ZQOqwGrB9.jpg,,unknown,unknown,unknown,unknown,none,red deer scotland massive impact landscape highland result deer culled year across scotland debate rage size nature purpose,ted simpson,unknown
776844,sign of light,0.0,0,released,2010-11-10,0,17,False,0,tt2251487,lv,Gaismas zīmes,ingus man around forty utterly happy bachelor life one day chatty anete move next door upset usual course thing might course ignore overwhelming force make act differently,0.6,/cM1vAIriTXte5cRRePoRUgm5Yox.jpg,,unknown,screen vision,latvia,unknown,none,description available,ilze kunga,"egons dombrovskis, sandra klavina"
776847,the call,0.0,0,released,1910-01-20,0,0,False,0,tt0001144,en,The Call,edith lawson engaged star dancer traveling tent show circus name fatima billy harvey one performer part owner show rather pretend love fatima love return arduous duty made poor girl ill manager cruelly insist must appear feature dance however faint weakness audience dismissed amos holden young merchant village audience deeply moved poor girl predicament determines help,0.6,,,unknown,unknown,unknown,unknown,none,story life white top edith lawson engaged star dancer traveling tent show circus name fatima billy harvey one performer part owner show rather pretend,d.w. griffith,"florence barker, henry b. walthall, james kirkwood"
776893,straight from the shoulder,0.0,0,released,1936-08-28,0,67,False,0,tt0028316,en,Straight from the Shoulder,mob witness hiding remote mountain cabin together young son,0.645,/rwxtB5UoAyIPtCYylWnTAIFtpNg.jpg,,drama,paramount,united states of america,english,"witness, mountain cabin, father son relationship",gail pyne leaf grandfather jedediah lakeside cabin jed manufacture rifle bullet work commercial artist curt hayden widower parking garage office curt gail witness ganglan,stuart heisler,"ralph bellamy, katherine locke, david holt"
776894,the true meaning of crumbfest,0.0,0,released,1998-01-01,0,23,False,0,tt0272905,en,The True Meaning of Crumbfest,child animated special based prince edward island tale mouse named eckhart set quest discover truth behind annual appearance crumb farmhouse dwelling event coincides human inhabitant celebration christmas holiday,0.6,/r1r7TqwPE4S23RbAggXSF7uenTZ.jpg,,"animation, family, fantasy",unknown,unknown,unknown,"mouse, christmas",description available,"ed lee, laura shepherd","sarah briand, don francks, jack mcandrew"
776896,tehran blue,0.0,0,released,2020-11-26,0,80,False,0,tt13550360,es,Un blues para Teherán,different face show u iran tradition modernity coexist confront erfan shafei invite u discover country music people erfan funny ironic young kurdish man want become film director sings writes poetry life parent parrot know nothing love,0.6,/lfdpfzTBBQjCzmfVSySq7zNLdje.jpg,in iran tradition and modernity coexist and confront each other,"documentary, music","eddie saeta, quatre films",spain,"kurdish, persian, spanish",documentary filmmaking,iran presented country many different face tradition modernity coexist come face face music people main character erfan guide u discover unknown sophisticated cou,javier tolentino,"golmehr alami, sina derakhshan, pezhman dishad"
776901,george and junior s christmas spectacular,0.0,0,released,1995-07-23,0,7,False,0,tt1152693,en,George and Junior's Christmas Spectacular,george junior forced deliver one santa present fail mail one letter,0.6,/rcP3iRbY0Ejor4XXH73mdb4GegE.jpg,,animation,hanna-barbera productions,united states of america,unknown,none,george junior forced deliver one santa present fail mail one letter,patrick a. ventura,"john rubinow, tony pope, t.k. carter"
776904,selva oscura,0.0,0,released,2021-11-28,0,14,False,0,tt13987568,en,Selva Oscura,woman find corpse along familiar path begin investigate soon becomes wrapped mystery,0.6,/y9RRLiwCBVvRjK5cjiDsMjNrxxP.jpg,what do you have to say to the night,"thriller, horror, fantasy",unknown,united states of america,english,"frostbite, cosmic horror, covid-19",woman find corpse along familiar path begin investigate soon becomes wrapped mystery,jacob swafford,"noah fazenbaker, lindsay brooke vernon"
776906,la pri re aux toiles,0.0,0,released,1941-01-01,0,1,False,0,tt0289409,fr,La prière aux étoiles,pierre florence meet fair paris vow eternal love go cassis southern sun florence burdensome past meeting pierre kept woman chivalrous lover dominique chooses set free pierre uncompromising man furious florence threatens leave,0.665,/qa1hHUeHVekvPRRAA4lVjG2mKfG.jpg,,drama,les films marcel pagnol,france,french,"man woman relationship, family drama",pierre florence meet fair paris vow eternal love go cassis southern sun florence burdensome past meeting pierre kept woman chivalrous lover dominique choose,marcel pagnol,"pierre blanchar, josette day, julien carette"
776923,noche en la terraza,0.0,0,released,2002-06-27,0,90,False,0,tt0318504,es,Noche en la terraza,paula soledad alloni normal life everything begin change meet man connects special way eroticism romanticism love triangle present life contact body make paula feel first time truly communicating someone,0.6,/wFXxfxxQDKvBBjFVUHPiXooA5nE.jpg,,unknown,"jz producciones, el salta producciones","argentina, venezuela",spanish,none,description available,jorge zima,"soledad alloni, diego freigedo, gabriel martín fernández"
776929,junk,0.0,0,released,1999-01-15,0,90,False,0,tt0210133,en,Junk,bafta winning drama following difficulty parent teenager gemma brogan leaf home fall spell young woman introduce world alternative youth culture drug initially new life seems glamorous exciting soon discovers dark side slide uncontrollably heroin addiction,1.059,/xHidOxwTeMBkQV7X7Xfy2JnDlm2.jpg,tar love gemma but gemma doesn t want to be tied down not to anyone or anything gemma want to fly but no one can fly forever one day somehow finally you have to come down,"drama, tv movie, crime",unknown,united kingdom,english,"drug abuse, runaway, drug addiction, drug use, coming of age, educational, teenage love, teen drama, 1980s",tar gemma year old run away bristol soon become involved drug prostitution,marcus d.f. white,"trevor byfield, ben cato, ben clough"
776892,the big kitty,0.0,0,released,1900-01-01,0,69,False,60000,tt10473598,en,The Big Kitty,big kitty determined princess search kidnapped cat detective upend entire city comedy noir hat misunderstanding,0.6,/arObWwKpdpUlTptw2jp3khuXobh.jpg,,unknown,unknown,unknown,unknown,none,big kitty determined princess search kidnapped cat detective upend entire city comedy noir hat misunderstanding,"tom alberts, lisa barmby","tom alberts, lisa barmby"
776890,the thrill of it,0.0,0,released,1900-01-01,0,7,False,0,tt8435134,en,The Thrill of It,man study art obsession,0.6,,obsession noun a persistent impulse that force itself into conciousness,thriller,unknown,unknown,english,none,man study art obsession,dan o&apos;keefe,"kevin brauer, annah horst, rene leech"
776855,on the road again,0.0,0,in production,1900-01-01,0,0,False,3800000,tt10153600,fr,On The Road Again,two french woman madeleine mignon alba marguerite mespoulet traveled ireland create widely believed first color photograph country,0.6,,,"drama, history",les films des tournelles,france,french,"photography, ireland",description available,unknown,unknown
776864,the maid,0.0,0,planned,1900-01-01,0,0,False,0,tt13704116,pt,The Maid,set regency grand hotel molly maid leaf every room perfect pristine getting know guest dirty secret clue like locked room whodunnit maid explores molly descent murderous underbelly gilded workplace telling timely story strength difference,0.888,/bDB0ahqUBJKH6F60A7ZbsaxoW1F.jpg,,mystery,universal pictures,unknown,unknown,none,description available,unknown,unknown
776872,duff mcguffy,0.0,0,released,1997-12-12,0,107,False,1000,tt9386290,en,Duff McGuffy,man discovers entire life manufactured television network truman show duff mcguffy television,0.6,/8Tfl8FZiGQZKfYpPTDbI5n2AdA5.jpg,,drama,triangle films,united states of america,english,none,description available,michael bartolomeo,"james bartolomeo, christopher bles, landon buell"
776874,apparatchick,0.0,0,released,2015-04-12,0,5,False,2000,tt4142182,en,Apparatchick,low level functionary undergoes unpleasant performance review session,0.6,/aNPveJaBm0JEFaBgerChiIg1StC.jpg,bureaucracy is a pain,horror,triangle films,unknown,unknown,none,low level functionary undergoes unpleasant performance review session stop motion animation film comprised still photo taken canon mark,michael bartolomeo,"corey klinefelter, meredith napolitano"
776886,tripping through,0.0,0,released,2016-07-03,0,103,False,0,tt5754258,en,Tripping Through,first meet bumbling eager please karly dumped affair fired performing efficient audit company actually client unemployed broke lonely think luck may turning meet perfect man true karly form accidentally scare know moment think asked man mac cheese accidentally propositioned depraved x rated activity resigns life loneliness tragic twist jolt finding inner strength turn luck around,0.6,/5d4hLjvsBHIhIwIwHNhmBvsUNFm.jpg,falling in love nope just falling down,"comedy, romance",unknown,cayman islands,english,"cayman islands, romance, unemployed",battling life long curse bad luck self doubt bumbling accountant relentlessly pursues perfect match despite jinxed effort scaring time,malcolm ellis,"nancy barnard, scott bryant, adam cockerill"
776782,mister swolo,0.0,0,released,2019-03-08,0,11,False,1000,tt10458514,en,Mister Swolo,facing problematic creative block harrison embarks journey glen coe best friend order reignite artistic imagination,0.6,/fUFJoBzRUj2WnXs5rFfsAOKoP5z.jpg,just how real is your imagination,comedy,unknown,unknown,unknown,"surreal, road trip, scottish highlands, mister swolo, glen coe",facing problematic creative block harrison embarks journey glen coe best friend order reignite artistic imagination mister swolo scottish short film tackle comedy surrealist cinem,eric j. liddle,"jack anderson, gary bannon, ryan caldwell"
776706,raspberry,0.0,0,released,2021-01-28,0,7,False,0,tt12860262,en,Raspberry,undertaker wait family final farewell one son struggle say goodbye dead father freely available www vimeo com heyitsjulian raspberry,0.6,/vOx6NYgJz2Uz9kqBtUa0mV4x0BN.jpg,,"drama, comedy",unknown,unknown,"english, korean",none,son struggle say goodbye dead father,julian doan,"raymond lee, alexis rhee, joseph lee"
776697,bruiser,0.0,0,released,2021-03-16,0,10,False,0,tt13649406,en,Bruiser,father get fight bowling alley darious begin investigate limitation manhood,0.893,/rmhc59Px5SU98DjZLt22ZKJ5dkk.jpg,,drama,unknown,united states of america,english,masculinity,father get fight bowling alley darious begin investigate limitation manhood,miles warren,"noble b. whitted, j.d. williams, athena colón"
776701,bara en kvinna,0.0,0,released,1941-09-15,0,79,False,0,tt0033376,sv,Bara en kvinna,art professor tore stenwall engaged one young student anna lisa show portrait tell story came,0.61,/drthtwhcaV40yV7cNUsfpFCS22d.jpg,,unknown,ab wivefilm,sweden,swedish,none,absentminded lawyer forgets wedding day traveling wife waiting home galant supper husband show go masquerade accidentally loses fortune card,anders henrikson,"karin ekelund, arnold sjöstrand, anders henrikson"
776718,akerbeltz the witch and the inquisitor,0.0,0,released,2012-04-12,0,11,False,0,tt1997267,es,Akerbeltz: las brujas y el inquisidor,gloomy dungeon santo oficio gaol logro northern spain packed prisoner accused witchcraft sound mystical chanting drift bar desperate cry help travel valley mountain reach hamlet zugarramurdi young boy wake suddenly middle night,0.6,/tpcNRmiaIh8URWLIZPgkfo6L3WR.jpg,a portrait of a sad and infamous episode in the history of spain the basque witch trial in the th century,"animation, drama, history, horror, fantasy",iralta films,spain,spanish,"spain, witch burning, spanish inquisition",gloomy dungeon santo oficio gaol logrono spain packed prisoner accused witchcraft sound mystical chanting drift bar desperate cry help travel valley,césar urbina vitoria,unknown
776694,bj s mobile gift shop,0.0,0,released,2021-01-15,0,16,False,0,tt10660486,en,BJ's Mobile Gift Shop,young korean american hustler run throughout city chicago making sale mobile gift shop,0.608,/2KI4zzW9jYs5uCupwcTQEkLBT6h.jpg,,comedy,unknown,united states of america,"english, korean",none,description available,jason park,"johnnyboy tellem, soonshim shin, gwangwee jung"
776686,dictionary the adventure of word,0.0,0,released,1968-01-01,0,16,False,0,tt14962024,en,Dictionary: The Adventure of Words,brent maddock short film,1.098,,,unknown,"barr films, sandwood cinema",unknown,unknown,none,description available,brent maddock,"tony brown, john goodwin, marcus wyatt"
776778,rdenes secretas pasaporte para un ngel,0.0,0,released,1954-01-11,0,0,False,0,tt0046167,es,Órdenes secretas (Pasaporte para un ángel),overview available,0.6,/mEA8HLuMmervLJiuGF89uGwFPQT.jpg,,drama,hispamer films,spain,spanish,none,description available,javier setó,"tomás blanco, cuquita carballo, antonio casas"
776628,david cross hbo comedy half hour,0.0,0,released,1996-10-25,0,28,False,0,tt1243458,en,David Cross: HBO Comedy Half-Hour,stand comedy one two star hbo hit series mr show bob david,0.654,/8UxhfEWEmmP9cqVi6kjIw1vdkfS.jpg,,comedy,production partners,unknown,english,"dark comedy, stand-up comedy",hbo hd stand comedy one two star hbo hit series mr show bob david,keith truesdell,"david cross, monteria ivey"
776644,saturday night inside out,0.0,0,released,2021-04-11,0,90,False,0,tt12921054,en,Saturday Night Inside Out,saturday night inside feature film debut writer director connor mcbride film follows floyd year old midst quarter life crisis laid job followed devastating break lost floyd venture chicago fateful saturday night find millennial mood piece,1.4,/sP5PzP8CL6pP0bx5QMZ2CgRVE8N.jpg,,drama,unknown,unknown,english,none,young man entering quarter life crisis find course fateful saturday night chicago,connor mcbride,"michael c. hyatt, zach bradley, kristi alsip"
776657,honeymoon,0.0,0,released,2020-12-11,0,24,False,12500,tt10323490,en,Honeymoon,newlywed couple retreat cabin wood idyllic honeymoon relationship sanity life jeopardized ghost past real imagined,0.6,/js3P4qi3Qn5mgNfqZi5sbGnOWRK.jpg,it end sooner than you think,horror,unknown,unknown,unknown,none,newlywed retreat cabin wood idyllic honeymoon relationship sanity life jeopardized ghost past real imagined,alex furnas,"luke schuck, mckenna ralston, michael e. bell"
776662,start again,0.0,0,released,1972-01-19,0,24,False,0,tt7615942,en,Start Again,one earliest film made australian director roger donaldson sleeping dog curio chronicle dawning age aquarius aotearoa made tv film feature interview swapped walk short wigwam start,0.921,/eVoOEimzgGRwp72dqzLcOboHNkP.jpg,,documentary,"aardvark films, daisy films",new zealand,english,none,description available,roger donaldson,unknown
776684,library report,0.0,0,released,1983-01-01,0,25,False,0,tt13395344,en,Library Report,ron underwood short film,0.84,/28axZDwezXEXhtrMvNneUODueJp.jpg,,unknown,barr films,unknown,unknown,none,show student step researching organizing writing library report,ron underwood,"keri montgomery, bud barth, julie marie"
776664,on the line the race of champion,0.0,0,released,2020-12-15,0,48,False,0,tt13573038,en,On the Line: The Race of Champions,line race champion documentary celebrates th birthday race champion road beginning gran canaria popular stadium event iconic venue around world year race champion brought together world greatest driver formula rally nascar indycar le man answer one simple question let loose equal car actually fastest,0.892,/chRRkAnutHUV5RKTEvMREDQb3e8.jpg,reputation is the biggest risk of all,documentary,international media productions,unknown,unknown,motorsport,line look subject risk centered race champion told many world best racer,rick bolton,"neil cole, david coulthard, jeff gordon"
67734,the queen and the cardinal,0.0,0,released,1935-11-22,0,115,False,0,tt0026546,fr,Jérôme Perreau héros des barricades,hero paris street recruited conspiracy mazarin court king reveals subversive plot anne austria,1.96,/zhiUPTj81wLQZOsq7eHe5hjdhg4.jpg,,drama,unknown,france,french,none,hero paris street recruited conspiracy mazarin court king reveals subversive plot anne austria,abel gance,"georges milton, samson fainsilber, tania fédor"
776723,the touch of the master s hand,0.0,0,released,2021-01-28,0,12,False,0,tt13649538,en,The Touch of the Master's Hand,troubled unnatural temptation young mormon missionary must confess humiliating depth pornography addiction,0.6,/uSZi06D2fO8UVqVQJegp9sL0JkW.jpg,,unknown,unknown,united states of america,"english, spanish",none,troubled unnatural temptation young mormon missionary must confess humiliating depth pornography addiction,gregory willis barnes,"chris duce, moises nieves, elijah olachea"
776725,white wedding,0.0,0,released,2021-01-28,0,10,False,0,tt13649578,en,White Wedding,amidst racially tense southern wedding biracial bride chance confront estranged black father accidentally hiring wedding band perform,1.359,/sX8OEWSnO3U95lFJ2UKB9vXt1dT.jpg,,unknown,"the wonder club, k period media",united states of america,english,none,amidst racially tense southern wedding biracial bride chance confront estranged black accidentally hiring wedding band perform,melody c. roscher,"nabiyah be, curtiss cook, j. smith-cameron"
776726,wiggle room,0.0,0,released,2021-01-28,0,13,False,0,tt12758112,en,Wiggle Room,determined save wheelchair ramp repossession daisy confronts shady insurance agent owes money,0.609,/xBWSnPSFh4yjPgKVZB46w5CcQvC.jpg,,drama,"simone films, anarene",united states of america,english,insurance,determined save wheelchair ramp repossession daisy confronts shady insurance agent owes money,"julia baylis, sam guest","deanna gibson, sam stillman, vilma ortiz donovan"
776766,to know her,0.0,0,released,2021-01-28,0,15,False,0,tt13796416,en,To Know Her,poetic exploration camera gaze family relationship filmmaker mother,0.609,/8tItfRHrmDh69rVpwDEzoP7SvHw.jpg,,documentary,unknown,"hong kong, united states of america",unknown,none,poetic exploration camera gaze family relationship filmmaker mother,natalie a. chao,unknown
776762,yannis pappa the half hour,0.0,0,released,2014-06-27,0,21,False,0,tt3777284,en,Yannis Pappas - The Half Hour,yannis pappa touch recent breakup moving miami become addicted cell phone,0.844,/8nCypDhAoT9nrdfG7o8ze9PvR1I.jpg,,comedy,unknown,unknown,english,stand-up comedy,half hour stand special featuring yannis pappa,ryan polito,yannis pappas
776727,yoruga,0.0,0,released,2021-01-28,0,6,False,0,tt13528124,en,Yoruga,lonely old man pay visit yoruga one last animal earth,0.6,/1eMrRkLpcLHSMkrO5k9OBVHj3hV.jpg,,unknown,unknown,unknown,unknown,none,lonely old man pay visit yoruga one last animal earth,federico torrado tobón,"octavio solorio, tanya carmona daniels, jaime durán"
776773,dan cruickshank s monument of remembrance,0.0,0,released,2018-11-13,0,59,False,0,tt9215090,en,Dan Cruickshank's Monuments of Remembrance,dan cruickshank reveals extraordinary story behind design building iconic first world war memorial explores idea behind creation commonwealth war graf commission,0.6,,,"documentary, history",unknown,unknown,english,none,centenary end conflict dan cruickshank reveals extraordinary story behind design ww cemetery memorial remarkable man whose vision created,brian henry martin,"dan cruickshank, shrabani basu"
